Domain,CountryCode,MXDnsResponse,TXTDnsResponse,HasSPFInfo,HasDkimInfo,HasDmarcInfo,RegisteredOrg,CreationDate,ExpirationDate,UpdatedDate,RegisteredCountry,NameServers,SubdomainCount,EntropyOfSubDomains,HostIPs,DNSServersIPs,DNSServersCountries,HostIPsCountries,IpReputationDnsblInfo,DomainReputationVirusTotal,CommonPorts,HttpResponseCode,ASN,StrangeCharacters,ConsonantRatio,VowelRatio,NumericRatio,SpecialCharRatio,ConsonantSequence,VowelSequence,NumericSequence,SpecialCharSequence,Entropy,DomainLength,DomainInCiscoUmbrella,Class
bazar.,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.5,0.3333333333333333,0.0,0.0,"['b', 'z', 'r']","['a', 'a']",[],[],2.2516291673878226,6,0,1
80.lv,LV,"['alt1.aspmx.l.google.com.', 'alt4.aspmx.l.google.com.', 'alt2.aspmx.l.google.com.', 'alt3.aspmx.l.google.com.', 'aspmx.l.google.com.']","['""sqpfuAqf""', '""google-site-verification=nd7tOc7SZF3uTMzMvM_hf5FNIF1zd9-yYJI-8n5i8do""', '""google-site-verification=_MBEs-layvtyYeULlxijuxMHnIa3P4JdYptS4folq9k""', '""g13cqvki833d4l1ekhfpof3qfr""', '""google-site-verification=PG0j2sKtieAdYJc1AWlI01J9FYD8NwzHmQn_2PO-rQ0""', '""fca4pci649jk0or252i9iaht3k""', '""google-site-verification=Abkch1g9K9rOay56Mv67_hxBEcH9enHEzWERrB58OHk""', '""google-site-verification=6Pw7JCR5kePNm_5YFWzbhjtptwrow3bkRaE5hmAVPys""', '""google-site-verification=GB6YGOwmVUrYAuqcgBMr4GGRV3MRYw4oQwL0VW84u-g""', '""v=spf1 mx ip4:185.30.20.18/32 ip4:185.30.21.18/32 ip4:185.30.23.18/32 include:_spf.google.com include:mailgun.org -all""', '""google-site-verification=D50WR0YN3ciR2loY1P7yIUCsDRTGSFABGJJJXN-uO93U""', '""19ga3o64lto5a68onot7737vbr""', '""facebook-domain-verification=4s3gfdct9tro7oy0xkbk5kr3o1xxuw""']",True,False,False,Null,Null,Null,Null,Null,Null,10,3.947116917656852,['185.30.21.78'],"['198.51.45.3', '198.51.45.67', '198.51.44.67', '198.51.44.3']","['US', 'US', 'US', 'US']",['US'],0.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 31, 'harmless': 63, 'timeout': 0}","[80, 443]",200,Null,0,0.4,0.0,0.4,0.0,['lv'],[],['80'],[],2.321928094887362,5,470479,0
tsrnnqsropbgtal.com,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 94, 'harmless': 0, 'timeout': 0}",Null,Null,Null,0,0.7894736842105263,0.15789473684210525,0.0,0.0,"['tsrnnqsr', 'pbgt', 'l', 'c', 'm']","['o', 'a', 'o']",[],[],3.7216117239698994,19,0,1
8thandwalton.com,Null,"['alt2.aspmx.l.google.com.', 'alt4.aspmx.l.google.com.', 'aspmx.l.google.com.', 'alt1.aspmx.l.google.com.', 'alt3.aspmx.l.google.com.']","['""v=spf1 mx a include:_spf.google.com include:668902.spf01.hubspotemail.net ~all""']",True,False,False,"GoDaddy.com, LLC",2006-07-01,2025-07-01,2024-07-02,US,"['ELIJAH.NS.CLOUDFLARE.COM', 'KHLOE.NS.CLOUDFLARE.COM']",10,3.870533177554517,"['141.193.213.20', '141.193.213.21']","['108.162.194.139', '162.159.38.139', '172.64.34.139', '172.64.35.253', '162.159.44.253', '108.162.195.253']","['CA', 'US', 'CA', 'CA', 'CA', 'Unknown']","['Unknown', 'Unknown']",0.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 30, 'harmless': 64, 'timeout': 0}","[80, 443]",403,Null,0,625,0.25,0.0625,0.0,"['th', 'ndw', 'lt', 'n', 'c', 'm']","['a', 'a', 'o', 'o']",['8'],[],3.5,16,0,0
5c05306bd42d6.tickets,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 94, 'harmless': 0, 'timeout': 0}",Null,Null,Null,0,0.42857142857142855,0.09523809523809523,0.42857142857142855,0.0,"['c', 'bd', 'd', 't', 'ck', 'ts']","['i', 'e']","['5', '05306', '42', '6']",[],3.8208888513501877,21,0,1
beenew-rollformer.com,Null,"['hzmx02.mxmail.netease.com.', 'hzmx01.mxmail.netease.com.']","['""v=spf1 include:spf.163.com -all""', '""google-site-verification=keSkGjlI2W1lLLbE6iz05rrNkoBZLEJ_qOtHD6Fv1EM""']",True,False,False,"XIAMEN CHINASOURCE INTERNET SERVICE CO., LTD.",2024-09-03,2027-09-03,2024-09-03,China,"['ANNA.NS.CLOUDFLARE.COM', 'ERIC.NS.CLOUDFLARE.COM', 'anna.ns.cloudflare.com', 'eric.ns.cloudflare.com']",1,3.383465189601647,"['172.67.179.8', '104.21.56.65']","['108.162.192.102', '173.245.58.102', '172.64.32.102', '173.245.59.112', '172.64.33.112', '108.162.193.112']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown']",0.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 31, 'harmless': 63, 'timeout': 0}","[80, 443]",200,Null,0,0.5714285714285714,0.3333333333333333,0.0,0.047619047619047616,"['b', 'n', 'w', 'r', 'llf', 'rm', 'r', 'c', 'm']","['ee', 'e', 'o', 'o', 'e', 'o']",[],['-'],3.3680424225727155,21,0,0
073i5mvlkl2.life,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.4375,0.1875,0.3125,0.0,"['mvlkl', 'l', 'f']","['i', 'i', 'e']","['073', '5', '2']",[],3.577819531114783,16,0,1
fbndribhjiddnss.ru,RU,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.7777777777777778,0.16666666666666666,0.0,0.0,"['fbndr', 'bhj', 'ddnss', 'r']","['i', 'i', 'u']",[],[],3.350209029099897,18,0,1
muamwaomqkamkusc.xyz,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 94, 'harmless': 0, 'timeout': 0}",Null,Null,Null,0,0.65,0.3,0.0,0.0,"['m', 'mw', 'mqk', 'mk', 'sc', 'xyz']","['ua', 'ao', 'a', 'u']",[],[],3.4841837197791885,20,0,1
q32lwzhd278s1o81yp1ouq7d.org,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.4642857142857143,0.14285714285714285,0.35714285714285715,0.0,"['q', 'lwzhd', 's', 'yp', 'q', 'd', 'rg']","['o', 'ou', 'o']","['32', '278', '1', '81', '1', '7']",[],4.110577243331642,28,0,1
1n3g7y1x2y0jmmeay2a1kbkyxn.com,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 94, 'harmless': 0, 'timeout': 0}",Null,Null,Null,0,0.5666666666666667,0.13333333333333333,0.26666666666666666,0.0,"['n', 'g', 'y', 'x', 'y', 'jmm', 'y', 'kbkyxn', 'c', 'm']","['ea', 'a', 'o']","['1', '3', '7', '1', '2', '0', '2', '1']",[],3.9898980954642873,30,0,1
kildare.ie,IE,['mail.kildare.ie.'],Null,False,False,False,Dept of Public Expenditure,1997-10-21,2029-10-22,Null,Null,"['ns1.ie.topsectechnology.net', 'ns2.ie.topsectechnology.net', 'ns3.ca.topsectechnology.net', 'ns4.eu.topsectechnology.net']",4,3.4086202132376444,"['54.228.44.58', '46.137.3.81']","['78.46.147.245', '193.108.91.183', '3.251.73.93', '95.100.168.66', '35.215.15.148', '23.211.61.64', '95.101.36.65', '54.194.181.89']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown']",0.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 30, 'harmless': 64, 'timeout': 0}","[80, 443]",200,Null,0,0.4,0.5,0.0,0.0,"['k', 'ld', 'r']","['i', 'a', 'e', 'ie']",[],[],2.9219280948873623,10,0,0
easyship.com,Null,"['alt3.aspmx.l.google.com.', 'alt2.aspmx.l.google.com.', 'alt1.aspmx.l.google.com.', 'alt4.aspmx.l.google.com.', 'aspmx.l.google.com.']","['""google-site-verification=wsCU-EPr7vQRsPlUoctG2wlVjp37aNrbXqMFfPDIr6g""', '""hubspot-fry52sl685""', '""stripe-verification=636cc2ebb7646c0636bcedef773f219706597b0f4da9dd56efc2dfe99f0cc609""', '""google-site-verification=RT6NmAPFflDBJMsV8LL-Hk2VCJCspJEMU7KIjsnhfiM""', '""google-site-verification=Azczf1w3YkyIN1N8BWo-TzJxg03W_7g4J2IKafL70aY""', '""atlassian-domain-verification=18xP2rqjX9tiS78VxStGLZDb9lGVbygnWhF3gaKzhyraZU7hRpUdHpdvgnXmcQdV""', '""google-site-verification=5Kt2OfhHZXtb-IkdiTFESkMZ-OVHhXlu6DC2xsTCl8Q""', '""[Remove Internet Archive from Wayback Machine Request] URL/URL path to exclude: easyship.com (and all subdomains) time period of domain ownership: 2001-02-22 to present time period to exclude: 2001-02-22 to future""', '""v=spf1 include:mg-spf.greenhouse.io include:mail.zendesk.com include:servers.mcsv.net include:spf.mandrillapp.com include:2304206.spf03.hubspotemail.net include:_spf.google.com -all""', '""docusign=2d879ee0-23fa-4588-b4da-970b64d2551b""']",True,False,False,"GoDaddy.com, LLC",2001-02-22,2025-02-22,2020-07-16,US,"['LOU.NS.CLOUDFLARE.COM', 'SUE.NS.CLOUDFLARE.COM']",10,4.164118451362257,"['172.67.21.3', '104.22.67.148', '104.22.66.148']","['108.162.193.199', '172.64.33.199', '173.245.59.199', '108.162.192.145', '173.245.58.145', '172.64.32.145']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown', 'Unknown']",0.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 31, 'harmless': 63, 'timeout': 0}","[80, 443]",200,Null,0,0.5833333333333334,0.3333333333333333,0.0,0.0,"['sysh', 'p', 'c', 'm']","['ea', 'i', 'o']",[],[],3.418295834054489,12,349586,0
topgear.ro,RO,Null,"['""v=spf1 +a +mx +ip4:89.44.138.186 include:spf.mxserver.ro +ip4:95.214.135.27 ~all""']",True,False,False,Null,Null,Null,Null,Null,Null,10,3.8147116902227185,"['172.67.215.2', '104.21.50.242']","['162.159.44.99', '172.64.35.99', '108.162.195.99', '162.159.38.170', '108.162.194.170', '172.64.34.170']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown']",0.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 30, 'harmless': 64, 'timeout': 0}","[80, 443]",200,Null,0,0.5,0.4,0.0,0.0,"['t', 'pg', 'r', 'r']","['o', 'ea', 'o']",[],[],2.9219280948873623,10,0,0
bnfkcefbfamnlfem.com,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 94, 'harmless': 0, 'timeout': 0}",Null,Null,Null,0,0.75,0.2,0.0,0.0,"['bnfkc', 'fbf', 'mnlf', 'm', 'c', 'm']","['e', 'a', 'e', 'o']",[],[],3.2841837197791888,20,0,1
onfkynjqbljj.com,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,"{'malicious': 9, 'suspicious': 0, 'undetected': 32, 'harmless': 53, 'timeout': 0}",Null,Null,Null,0,0.8125,125,0.0,0.0,"['nfkynjqbljj', 'c', 'm']","['o', 'o']",[],[],3.452819531114783,16,0,1
coop-breizh.fr,FR,['coopbreizh-fr01b.mail.protection.outlook.com.'],"['""MS=ms65714230""', '""brevo-code:c0214fcfe83665537caad84a29cec61b""', '""v=spf1 include:spf.mailjet.com include:spf.protection.outlook.com -all""']",True,False,False,OVH,2002-02-14,2025-04-03,2024-04-06,Null,"['dns10.ovh.net', 'ns10.ovh.net']",6,4.000762871997311,['5.196.23.236'],"['213.251.128.129', '213.251.188.129']","['Unknown', 'Unknown']",['Unknown'],1.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 29, 'harmless': 65, 'timeout': 0}","[80, 443, 21, 22, 25]",200,Null,0,0.5714285714285714,0.2857142857142857,0.0,0.07142857142857142,"['c', 'p', 'br', 'zh', 'fr']","['oo', 'ei']",[],['-'],3.521640636343319,14,0,0
awiiiwiqcwqumcsg.xyz,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 94, 'harmless': 0, 'timeout': 0}",Null,Null,Null,0,0.65,0.3,0.0,0.0,"['w', 'w', 'qcwq', 'mcsg', 'xyz']","['a', 'iii', 'i', 'u']",[],[],3.484183719779189,20,0,1
219282c2a7d65.blackfriday,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 94, 'harmless': 0, 'timeout': 0}",Null,Null,Null,0,0.4,0.16,0.4,0.0,"['c', 'd', 'bl', 'ckfr', 'd', 'y']","['a', 'a', 'i', 'a']","['219282', '2', '7', '65']",[],3.9736606896881845,25,0,1
eilgswtlixotekiqs.com,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 94, 'harmless': 0, 'timeout': 0}",Null,Null,Null,0,0.6190476190476191,0.3333333333333333,0.0,0.0,"['lgswtl', 'x', 't', 'k', 'qs', 'c', 'm']","['ei', 'i', 'o', 'e', 'i', 'o']",[],[],3.6897037321995465,21,0,1
kwaaiyecmmwcewsa.xyz,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 94, 'harmless': 0, 'timeout': 0}",Null,Null,Null,0,0.65,0.3,0.0,0.0,"['kw', 'y', 'cmmwc', 'ws', 'xyz']","['aai', 'e', 'e', 'a']",[],[],3.446439344671015,20,0,1
wbabbvbrbnhquzwfvviaylhck.biz,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.7931034482758621,0.1724137931034483,0.0,0.0,"['wb', 'bbvbrbnhq', 'zwfvv', 'ylhck', 'b', 'z']","['a', 'u', 'ia', 'i']",[],[],3.8143719431796277,29,0,1
lchrwc11s8w.life,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 94, 'harmless': 0, 'timeout': 0}",Null,Null,Null,0,625,125,0.1875,0.0,"['lchrwc', 's', 'w', 'l', 'f']","['i', 'e']","['11', '8']",[],3.5,16,0,1
grandmasmolasses.com,Null,['mail1.bgfoods.com.'],"['""facebook-domain-verification=eo9j082dk3m09a8ru42vrt505t69ec""']",False,False,False,"Amazon Registrar, Inc.",2001-09-06,2025-09-06,2024-08-03,GB,"['NS1.BGFOODSINC.NET', 'NS2.BGFOODSINC.NET', 'NS3.BGFOODSINC.NET', 'NS4.BGFOODSINC.NET']",2,3.6388943436019012,"['141.193.213.20', '141.193.213.21']","['205.251.199.133', '205.251.193.128', '205.251.196.203', '205.251.195.131']","['Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown']",0.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 31, 'harmless': 63, 'timeout': 0}","[80, 443]",403,Null,0,0.65,0.3,0.0,0.0,"['gr', 'ndm', 'sm', 'l', 'ss', 's', 'c', 'm']","['a', 'a', 'o', 'a', 'e', 'o']",[],[],3.346439344671015,20,0,0
buffalowildwings.com,Null,"['mxb-00919702.gslb.pphosted.com.', 'mxa-00919702.gslb.pphosted.com.']","['""google-site-verification=GL4gc4gv8DQLqO8_athAjIC_AURdMi3MpRIaT8rnvk8""', '""hl6r39wtdh7mlj5nrxwr9lrbpw98zg1q""', '""google-site-verification=FfhJnedLpSzpt5E0hySgxRfqreOs98wIDYEgkLNmsHY""', '""_97jvksee539fxzpejvmab822svgx8ss""', '""google-site-verification=P4w5eUaFIPFArxaezbDExrFmeo9KfXzhMcLuDnYqJ-I""', '""MS=ms31826865""', '""google-site-verification=8FaaLO3FzuUYa4KG3cI4BewSBUEeV7e3RUeVaMAH9qM""', '""fu1eBfoH+HTFLBcD7LdWy3PWJ/JqHZI5aqBLxuWGmueJ0lk2IH/IJHjNXdXLvmencM0huN65gtVeD6wxMKwHsQ==""', '""apple-domain-verification=yuVE8AEYtErG8Otk""', '""facebook-domain-verification=b5jq7zyxqiqcwofn3sv92aym0we7xp""', '""knowbe4-site-verification=0c00dc3beaeabc5a1bb3e17db0f29f45""', '""yp4dsbc81zry072gm0hby6bdl3f504zd""', '""v=spf1 include:_spf.firebasemail.com include:spf.protection.outlook.com ip4:207.67.101.130 ip4:5.61.117.80/28 ip4:5.61.117.96/28 ip4:5.61.117.112/28 ip4:4.14.208.128/25 ip4:205.220.169.123/32 ip4:205.220.180.177/32 -all""', '""google-site-verification=mAnRn_fsSq7gPyYM9ajE32CQIPHmagOa3WJa1DFgRTc""', '""MS=ms80760188""', '""google-site-verification=KEy3PohNV8kofMt1lrg9-gjM3Eye_P1cG9xLo5uYYxc""', '""google-site-verification=IQzyT2gysyjI1xs5-KVTBMe0ZdShHQWN-53Q4S5Q2Zg""', '""google-site-verification=-rvr57tSCkBPCx2pSc7tYi421D-Jud4FSrwI5UCTZuk""', '""firebase=buffalo-united""', '""ciscocidomainverification=1d204e1fc9ce79fd3f0fce405aeea7eaed855aab3f94436680cdb62b5219cab1""', '""ca3-54df949b0ca04cf3bd4f4745d4590fdc""', '""facebook-domain-verification=g9ricqb83a9f5gx2bs09k87hyxm1fg""']",True,False,False,"CSC CORPORATE DOMAINS, INC.",1997-11-12,2025-11-11,2024-11-07,US,"['DNS1.CSCDNS.NET', 'DNS2.CSCDNS.NET', 'dns2.cscdns.net', 'dns1.cscdns.net']",10,4.30036451332055,['104.18.6.152'],"['156.154.130.100', '156.154.131.100']","['Unknown', 'Unknown']",['Unknown'],0.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 30, 'harmless': 64, 'timeout': 0}","[80, 443]",200,Null,0,0.65,0.3,0.0,0.0,"['b', 'ff', 'l', 'w', 'ldw', 'ngs', 'c', 'm']","['u', 'a', 'o', 'i', 'i', 'o']",[],[],3.821928094887362,20,46206,0
lxynmytvhgyiv.com,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,1,3.572469458770136,[],[],[],[],0.0,"{'malicious': 8, 'suspicious': 0, 'undetected': 31, 'harmless': 55, 'timeout': 0}",Null,Null,Null,0,0.8235294117647058,0.11764705882352941,0.0,0.0,"['lxynmytvhgy', 'v', 'c', 'm']","['i', 'o']",[],[],3.572469458770136,17,0,1
1cb5q9a15wt8ih1v1ssnilb2xxl.org,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 94, 'harmless': 0, 'timeout': 0}",Null,Null,Null,0,0.5483870967741935,0.12903225806451613,0.2903225806451613,0.0,"['cb', 'q', 'wt', 'h', 'v', 'ssn', 'lb', 'xxl', 'rg']","['a', 'i', 'i', 'o']","['1', '5', '9', '15', '8', '1', '1', '2']",[],4.309035020064294,31,0,1
sawtbenpsxelgo.me,ME,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 33, 'harmless': 61, 'timeout': 0}",Null,Null,Null,0,0.6470588235294118,0.29411764705882354,0.0,0.0,"['s', 'wtb', 'npsx', 'lg', 'm']","['a', 'e', 'e', 'o', 'e']",[],[],3.6901165175936654,17,0,1
interiale.fr,FR,['interiale-fr.mail.protection.outlook.com.'],"['""ZjHTwctI5z4aqmjjUGCv68lV1qiz0FLXfVrx9GJ1vgZ1OLqtN6aLQdsZXfjghAkIeDH8SQ4W/G81tirMq+aotQ==""', '""MS=ms75495980""', '""atlassian-domain-verification=WcYrr3ZREGZKZxZ+vNxJA4Dy8O02j6E3g8CC4Np3rIiKLmDgL9YpySB69vPyV9kU""', '""facebook-domain-verification=19et47m7gveeavlzf6k89ktzpcr9r4""', '""Sendinblue-code:35fa810315158fc4d7531782e48767c5""', '""mailjet-domain-validation=ENIPBTXERF""', '""v=spf1 ip4:90.83.140.138/32 ip4:172.246.10.161/32 ip4:141.94.231.242/32 ip4:141.94.231.241/32 ip4:185.34.140.7/32 ip4:185.34.140.8/32 ip4:185.34.140.213/32 ip4:185.34.140.11/32 a:mailinfra.oodrive.com include:spf.protection.outlook.com include:spf.postal."" ""sensiwave.com include:spf-relay.coreye.net  include:spf.brevo.com include:spf.be-ys.cloud -all""']",True,False,False,ORANGE,2008-05-22,2025-10-14,2024-10-14,Null,"['ns6.oleane.net', 'ns7.oleane.net']",10,3.9026536944372046,['46.17.66.127'],"['194.2.0.7', '194.2.0.6']","['Unknown', 'Unknown']",['Unknown'],0.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 30, 'harmless': 64, 'timeout': 0}","[80, 443]",200,Null,0,0.5,0.4166666666666667,0.0,0.0,"['nt', 'r', 'l', 'fr']","['i', 'e', 'ia', 'e']",[],[],3.0849625007211556,12,0,0
jkcparts.com,Null,Null,"['""google-site-verification=rjE9_xVamkPnMTiVWK3oa8APFAnS9bZ6egKNCqnX4OM""', '""google-site-verification=Ukc9nj0gteXvLs-RLDVfZXaYKU6N6dSfSX-OHDWM5WE""', '""google-site-verification=S7UiRvjNQoV8jYYNJvStoROkArUH0pYTQ8UHi_uAvww""', '""google-site-verification=JZliiif5kSDUSGCivxdFuxPRoIHtQk8qZEI4yftZfDE""']",False,False,False,"ENOM, INC.",2021-02-25,2025-02-25,2024-04-03,CN,"['GANZ.NS.CLOUDFLARE.COM', 'NATASHA.NS.CLOUDFLARE.COM', 'DNS1.NAME-SERVICES.COM', 'DNS2.NAME-SERVICES.COM', 'DNS3.NAME-SERVICES.COM', 'DNS4.NAME-SERVICES.COM', 'DNS5.NAME-SERVICES.COM']",9,3.6843400922037968,"['172.67.187.116', '104.21.40.169']","['162.159.44.40', '172.64.35.40', '108.162.195.40', '172.64.34.117', '162.159.38.117', '108.162.194.117']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown']",0.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 31, 'harmless': 63, 'timeout': 0}","[80, 443]",403,Null,0,0.75,0.16666666666666666,0.0,0.0,"['jkcp', 'rts', 'c', 'm']","['a', 'o']",[],[],3.418295834054489,12,0,0
lvpvllkv.com,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 94, 'harmless': 0, 'timeout': 0}",Null,Null,Null,0,0.8333333333333334,0.08333333333333333,0.0,0.0,"['lvpvllkv', 'c', 'm']",['o'],[],[],2.792481250360578,12,0,1
iol.cz,CZ,['smtp-in.iol.cz.'],"['""v=spf1 ip4:194.228.2.86 ip4:194.228.2.87 ip4:194.228.2.91 ip4:194.228.2.92 ip4:194.228.41.112 ip4:160.218.161.71 ip4:160.218.161.72 ip4:160.218.161.73 ip4:160.218.11.33 ip4:160.218.11.38 ip4:160.218.11.39 a:aa.iol.cz -all""']",True,False,False,Null,Null,Null,Null,Null,Null,10,3.6664627616688112,['160.218.161.165'],"['194.228.2.1', '194.228.2.61']","['Unknown', 'Unknown']",['Unknown'],0.0,"{'malicious': 0, 'suspicious': 0, 'undetected': 30, 'harmless': 64, 'timeout': 0}",[80],404,Null,0,0.5,0.3333333333333333,0.0,0.0,"['l', 'cz']",['io'],[],[],2.584962500721156,6,686373,0
